ID,ID_episode,X,Y,VelX,VelY,Angle,AngularVel,ActionID,ResX,ResY,ResVelX,ResVelY,ResAngle,ResAngularVel,TotalReward
4188,46,0.05,1.25,0.3,-0.54,-0.07,-0.06,2,0.06,1.23,0.31,-0.54,-0.08,-0.06,-108.26235298805574
4189,46,0.06,1.23,0.31,-0.54,-0.08,-0.06,0,0.06,1.22,0.31,-0.56,-0.08,-0.06,-108.26235298805574
4190,46,0.06,1.22,0.31,-0.56,-0.08,-0.06,3,0.06,1.21,0.31,-0.59,-0.08,-0.1,-108.26235298805574
4191,46,0.06,1.21,0.31,-0.59,-0.08,-0.1,3,0.07,1.19,0.32,-0.62,-0.09,-0.14,-108.26235298805574
4192,46,0.07,1.19,0.32,-0.62,-0.09,-0.14,2,0.07,1.18,0.32,-0.59,-0.1,-0.14,-108.26235298805574
4193,46,0.07,1.18,0.32,-0.59,-0.1,-0.14,0,0.07,1.17,0.32,-0.62,-0.11,-0.14,-108.26235298805574
4194,46,0.07,1.17,0.32,-0.62,-0.11,-0.14,1,0.08,1.15,0.31,-0.65,-0.11,-0.1,-108.26235298805574
4195,46,0.08,1.15,0.31,-0.65,-0.11,-0.1,0,0.08,1.14,0.31,-0.67,-0.12,-0.1,-108.26235298805574
4196,46,0.08,1.14,0.31,-0.67,-0.12,-0.1,1,0.08,1.12,0.31,-0.7,-0.12,-0.07,-108.26235298805574
4197,46,0.08,1.12,0.31,-0.7,-0.12,-0.07,0,0.08,1.11,0.31,-0.73,-0.12,-0.07,-108.26235298805574
4198,46,0.08,1.11,0.31,-0.73,-0.12,-0.07,1,0.09,1.09,0.3,-0.75,-0.12,-0.03,-108.26235298805574
4199,46,0.09,1.09,0.3,-0.75,-0.12,-0.03,3,0.09,1.07,0.31,-0.78,-0.13,-0.08,-108.26235298805574
4200,46,0.09,1.07,0.31,-0.78,-0.13,-0.08,1,0.09,1.05,0.3,-0.81,-0.13,-0.03,-108.26235298805574
4201,46,0.09,1.05,0.3,-0.81,-0.13,-0.03,3,0.1,1.03,0.31,-0.83,-0.13,-0.07,-108.26235298805574
4202,46,0.1,1.03,0.31,-0.83,-0.13,-0.07,0,0.1,1.02,0.31,-0.86,-0.14,-0.07,-108.26235298805574
4203,46,0.1,1.02,0.31,-0.86,-0.14,-0.07,1,0.1,1.0,0.29,-0.89,-0.14,-0.02,-108.26235298805574
4204,46,0.1,1.0,0.29,-0.89,-0.14,-0.02,1,0.11,0.97,0.28,-0.91,-0.14,0.02,-108.26235298805574
4205,46,0.11,0.97,0.28,-0.91,-0.14,0.02,0,0.11,0.95,0.28,-0.94,-0.14,0.02,-108.26235298805574
4206,46,0.11,0.95,0.28,-0.94,-0.14,0.02,2,0.11,0.93,0.29,-0.91,-0.13,0.02,-108.26235298805574
4207,46,0.11,0.93,0.29,-0.91,-0.13,0.02,0,0.11,0.91,0.29,-0.94,-0.13,0.02,-108.26235298805574
4208,46,0.11,0.91,0.29,-0.94,-0.13,0.02,3,0.12,0.89,0.3,-0.96,-0.13,-0.01,-108.26235298805574
4209,46,0.12,0.89,0.3,-0.96,-0.13,-0.01,0,0.12,0.87,0.3,-0.99,-0.14,-0.01,-108.26235298805574
4210,46,0.12,0.87,0.3,-0.99,-0.14,-0.01,2,0.12,0.85,0.3,-0.98,-0.14,-0.03,-108.26235298805574
4211,46,0.12,0.85,0.3,-0.98,-0.14,-0.03,1,0.13,0.82,0.29,-1.01,-0.14,0.01,-108.26235298805574
4212,46,0.13,0.82,0.29,-1.01,-0.14,0.01,0,0.13,0.8,0.29,-1.03,-0.14,0.01,-108.26235298805574
4213,46,0.13,0.8,0.29,-1.03,-0.14,0.01,1,0.13,0.78,0.27,-1.06,-0.13,0.06,-108.26235298805574
4214,46,0.13,0.78,0.27,-1.06,-0.13,0.06,3,0.13,0.75,0.29,-1.09,-0.13,0.01,-108.26235298805574
4215,46,0.13,0.75,0.29,-1.09,-0.13,0.01,2,0.14,0.73,0.28,-1.06,-0.13,-0.0,-108.26235298805574
4216,46,0.14,0.73,0.28,-1.06,-0.13,-0.0,2,0.14,0.7,0.27,-1.05,-0.13,-0.02,-108.26235298805574
4217,46,0.14,0.7,0.27,-1.05,-0.13,-0.02,0,0.14,0.68,0.27,-1.08,-0.13,-0.02,-108.26235298805574
4218,46,0.14,0.68,0.27,-1.08,-0.13,-0.02,1,0.15,0.66,0.26,-1.1,-0.13,0.02,-108.26235298805574
4219,46,0.15,0.66,0.26,-1.1,-0.13,0.02,0,0.15,0.63,0.26,-1.13,-0.13,0.02,-108.26235298805574
4220,46,0.15,0.63,0.26,-1.13,-0.13,0.02,3,0.15,0.6,0.27,-1.16,-0.13,-0.02,-108.26235298805574
4221,46,0.15,0.6,0.27,-1.16,-0.13,-0.02,3,0.15,0.58,0.28,-1.19,-0.14,-0.06,-108.26235298805574
4222,46,0.15,0.58,0.28,-1.19,-0.14,-0.06,1,0.16,0.55,0.27,-1.21,-0.14,-0.03,-108.26235298805574
4223,46,0.16,0.55,0.27,-1.21,-0.14,-0.03,3,0.16,0.52,0.28,-1.24,-0.14,-0.06,-108.26235298805574
4224,46,0.16,0.52,0.28,-1.24,-0.14,-0.06,0,0.16,0.49,0.28,-1.27,-0.14,-0.06,-108.26235298805574
4225,46,0.16,0.49,0.28,-1.27,-0.14,-0.06,0,0.16,0.46,0.28,-1.29,-0.15,-0.06,-108.26235298805574
4226,46,0.16,0.46,0.28,-1.29,-0.15,-0.06,1,0.17,0.44,0.27,-1.32,-0.15,-0.03,-108.26235298805574
4227,46,0.17,0.44,0.27,-1.32,-0.15,-0.03,2,0.17,0.41,0.28,-1.32,-0.15,-0.02,-108.26235298805574
4228,46,0.17,0.41,0.28,-1.32,-0.15,-0.02,2,0.17,0.38,0.31,-1.28,-0.15,-0.02,-108.26235298805574
4229,46,0.17,0.38,0.31,-1.28,-0.15,-0.02,1,0.18,0.35,0.3,-1.3,-0.15,0.03,-108.26235298805574
4230,46,0.18,0.35,0.3,-1.3,-0.15,0.03,0,0.18,0.32,0.3,-1.33,-0.15,0.03,-108.26235298805574
4231,46,0.18,0.32,0.3,-1.33,-0.15,0.03,0,0.18,0.29,0.3,-1.36,-0.15,0.03,-108.26235298805574
4232,46,0.18,0.29,0.3,-1.36,-0.15,0.03,1,0.18,0.26,0.29,-1.38,-0.14,0.07,-108.26235298805574
4233,46,0.18,0.26,0.29,-1.38,-0.14,0.07,0,0.19,0.22,0.29,-1.41,-0.14,0.07,-108.26235298805574
4234,46,0.19,0.22,0.29,-1.41,-0.14,0.07,0,0.19,0.19,0.29,-1.44,-0.14,0.07,-108.26235298805574
4235,46,0.19,0.19,0.29,-1.44,-0.14,0.07,3,0.19,0.16,0.3,-1.46,-0.13,0.02,-108.26235298805574
4236,46,0.19,0.16,0.3,-1.46,-0.13,0.02,3,0.2,0.13,0.31,-1.49,-0.14,-0.01,-108.26235298805574
4237,46,0.2,0.13,0.31,-1.49,-0.14,-0.01,2,0.2,0.09,0.32,-1.47,-0.14,-0.01,-108.26235298805574
4238,46,0.2,0.09,0.32,-1.47,-0.14,-0.01,3,0.2,0.06,0.33,-1.5,-0.14,-0.04,-108.26235298805574
4239,46,0.2,0.06,0.33,-1.5,-0.14,-0.04,3,0.21,0.02,0.34,-1.52,-0.14,-0.08,-108.26235298805574
4240,46,0.21,0.02,0.34,-1.52,-0.14,-0.08,3,0.21,-0.01,0.35,-1.55,-0.15,-0.13,-108.26235298805574
4241,46,0.21,-0.01,0.35,-1.55,-0.15,-0.13,1,0.21,-0.04,0.25,-0.93,-0.05,5.36,-108.26235298805574
4242,47,-0.01,1.41,-0.78,0.04,0.01,0.18,3,-0.02,1.41,-0.77,0.02,0.02,0.14,-246.27963303582837
4243,47,-0.02,1.41,-0.77,0.02,0.02,0.14,0,-0.02,1.41,-0.77,-0.01,0.02,0.14,-246.27963303582837
4244,47,-0.02,1.41,-0.77,-0.01,0.02,0.14,0,-0.03,1.41,-0.77,-0.04,0.03,0.14,-246.27963303582837
4245,47,-0.03,1.41,-0.77,-0.04,0.03,0.14,2,-0.04,1.41,-0.78,-0.01,0.04,0.14,-246.27963303582837
4246,47,-0.04,1.41,-0.78,-0.01,0.04,0.14,2,-0.05,1.41,-0.79,0.02,0.04,0.13,-246.27963303582837
4247,47,-0.05,1.41,-0.79,0.02,0.04,0.13,1,-0.05,1.41,-0.8,-0.0,0.05,0.17,-246.27963303582837
4248,47,-0.05,1.41,-0.8,-0.0,0.05,0.17,1,-0.06,1.41,-0.81,-0.03,0.06,0.21,-246.27963303582837
4249,47,-0.06,1.41,-0.81,-0.03,0.06,0.21,2,-0.07,1.41,-0.81,0.01,0.07,0.22,-246.27963303582837
4250,47,-0.07,1.41,-0.81,0.01,0.07,0.22,1,-0.08,1.41,-0.82,-0.02,0.09,0.25,-246.27963303582837
4251,47,-0.08,1.41,-0.82,-0.02,0.09,0.25,3,-0.09,1.41,-0.81,-0.04,0.1,0.2,-246.27963303582837
4252,47,-0.09,1.41,-0.81,-0.04,0.1,0.2,0,-0.09,1.41,-0.81,-0.07,0.11,0.2,-246.27963303582837
4253,47,-0.09,1.41,-0.81,-0.07,0.11,0.2,1,-0.1,1.41,-0.81,-0.1,0.12,0.24,-246.27963303582837
4254,47,-0.1,1.41,-0.81,-0.1,0.12,0.24,3,-0.11,1.4,-0.8,-0.12,0.13,0.19,-246.27963303582837
4255,47,-0.11,1.4,-0.8,-0.12,0.13,0.19,2,-0.12,1.4,-0.8,-0.12,0.14,0.2,-246.27963303582837
4256,47,-0.12,1.4,-0.8,-0.12,0.14,0.2,2,-0.13,1.4,-0.81,-0.09,0.15,0.21,-246.27963303582837
4257,47,-0.13,1.4,-0.81,-0.09,0.15,0.21,2,-0.13,1.4,-0.83,-0.08,0.16,0.19,-246.27963303582837
4258,47,-0.13,1.4,-0.83,-0.08,0.16,0.19,2,-0.14,1.4,-0.85,-0.07,0.17,0.18,-246.27963303582837
4259,47,-0.14,1.4,-0.85,-0.07,0.17,0.18,3,-0.15,1.39,-0.84,-0.1,0.17,0.14,-246.27963303582837
4260,47,-0.15,1.39,-0.84,-0.1,0.17,0.14,2,-0.16,1.39,-0.86,-0.08,0.18,0.14,-246.27963303582837
4261,47,-0.16,1.39,-0.86,-0.08,0.18,0.14,3,-0.17,1.39,-0.85,-0.1,0.19,0.1,-246.27963303582837
4262,47,-0.17,1.39,-0.85,-0.1,0.19,0.1,3,-0.18,1.39,-0.84,-0.13,0.19,0.06,-246.27963303582837
4263,47,-0.18,1.39,-0.84,-0.13,0.19,0.06,0,-0.18,1.38,-0.84,-0.16,0.19,0.06,-246.27963303582837
4264,47,-0.18,1.38,-0.84,-0.16,0.19,0.06,2,-0.19,1.38,-0.85,-0.13,0.2,0.07,-246.27963303582837
4265,47,-0.19,1.38,-0.85,-0.13,0.2,0.07,0,-0.2,1.38,-0.85,-0.16,0.2,0.07,-246.27963303582837
4266,47,-0.2,1.38,-0.85,-0.16,0.2,0.07,2,-0.21,1.37,-0.87,-0.13,0.2,0.07,-246.27963303582837
4267,47,-0.21,1.37,-0.87,-0.13,0.2,0.07,2,-0.22,1.37,-0.87,-0.11,0.21,0.07,-246.27963303582837
4268,47,-0.22,1.37,-0.87,-0.11,0.21,0.07,1,-0.23,1.37,-0.88,-0.14,0.21,0.1,-246.27963303582837
4269,47,-0.23,1.37,-0.88,-0.14,0.21,0.1,2,-0.24,1.36,-0.9,-0.12,0.22,0.1,-246.27963303582837
4270,47,-0.24,1.36,-0.9,-0.12,0.22,0.1,3,-0.25,1.36,-0.89,-0.15,0.22,0.07,-246.27963303582837
4271,47,-0.25,1.36,-0.89,-0.15,0.22,0.07,0,-0.25,1.36,-0.89,-0.17,0.22,0.07,-246.27963303582837
4272,47,-0.25,1.36,-0.89,-0.17,0.22,0.07,1,-0.26,1.35,-0.9,-0.2,0.23,0.11,-246.27963303582837
4273,47,-0.26,1.35,-0.9,-0.2,0.23,0.11,1,-0.27,1.35,-0.91,-0.23,0.24,0.16,-246.27963303582837
4274,47,-0.27,1.35,-0.91,-0.23,0.24,0.16,0,-0.28,1.34,-0.91,-0.26,0.24,0.16,-246.27963303582837
4275,47,-0.28,1.34,-0.91,-0.26,0.24,0.16,0,-0.29,1.34,-0.91,-0.28,0.25,0.16,-246.27963303582837
4276,47,-0.29,1.34,-0.91,-0.28,0.25,0.16,1,-0.3,1.33,-0.92,-0.31,0.26,0.2,-246.27963303582837
4277,47,-0.3,1.33,-0.92,-0.31,0.26,0.2,0,-0.31,1.32,-0.92,-0.34,0.27,0.2,-246.27963303582837
4278,47,-0.31,1.32,-0.92,-0.34,0.27,0.2,0,-0.32,1.31,-0.92,-0.37,0.28,0.2,-246.27963303582837
4279,47,-0.32,1.31,-0.92,-0.37,0.28,0.2,3,-0.33,1.3,-0.91,-0.39,0.29,0.17,-246.27963303582837
4280,47,-0.33,1.3,-0.91,-0.39,0.29,0.17,1,-0.34,1.29,-0.93,-0.42,0.3,0.22,-246.27963303582837
4281,47,-0.34,1.29,-0.93,-0.42,0.3,0.22,1,-0.34,1.28,-0.93,-0.45,0.31,0.25,-246.27963303582837
4282,47,-0.34,1.28,-0.93,-0.45,0.31,0.25,3,-0.35,1.27,-0.92,-0.47,0.33,0.21,-246.27963303582837
4283,47,-0.35,1.27,-0.92,-0.47,0.33,0.21,2,-0.36,1.26,-0.94,-0.43,0.34,0.23,-246.27963303582837
4284,47,-0.36,1.26,-0.94,-0.43,0.34,0.23,0,-0.37,1.25,-0.94,-0.46,0.35,0.23,-246.27963303582837
4285,47,-0.37,1.25,-0.94,-0.46,0.35,0.23,0,-0.38,1.24,-0.94,-0.49,0.36,0.23,-246.27963303582837
4286,47,-0.38,1.24,-0.94,-0.49,0.36,0.23,3,-0.39,1.23,-0.93,-0.51,0.37,0.19,-246.27963303582837
4287,47,-0.39,1.23,-0.93,-0.51,0.37,0.19,2,-0.4,1.22,-0.96,-0.5,0.38,0.18,-246.27963303582837
4288,47,-0.4,1.22,-0.96,-0.5,0.38,0.18,2,-0.41,1.21,-1.0,-0.48,0.39,0.17,-246.27963303582837
4289,47,-0.41,1.21,-1.0,-0.48,0.39,0.17,1,-0.42,1.2,-1.01,-0.51,0.4,0.21,-246.27963303582837
4290,47,-0.42,1.2,-1.01,-0.51,0.4,0.21,1,-0.43,1.19,-1.02,-0.53,0.41,0.25,-246.27963303582837
4291,47,-0.43,1.19,-1.02,-0.53,0.41,0.25,1,-0.44,1.17,-1.03,-0.56,0.42,0.3,-246.27963303582837
4292,47,-0.44,1.17,-1.03,-0.56,0.42,0.3,3,-0.45,1.16,-1.02,-0.59,0.44,0.26,-246.27963303582837
4293,47,-0.45,1.16,-1.02,-0.59,0.44,0.26,1,-0.46,1.15,-1.03,-0.62,0.45,0.3,-246.27963303582837
4294,47,-0.46,1.15,-1.03,-0.62,0.45,0.3,0,-0.47,1.13,-1.03,-0.64,0.47,0.3,-246.27963303582837
4295,47,-0.47,1.13,-1.03,-0.64,0.47,0.3,0,-0.48,1.12,-1.03,-0.67,0.48,0.3,-246.27963303582837
4296,47,-0.48,1.12,-1.03,-0.67,0.48,0.3,2,-0.49,1.1,-1.06,-0.68,0.5,0.29,-246.27963303582837
4297,47,-0.49,1.1,-1.06,-0.68,0.5,0.29,1,-0.5,1.09,-1.07,-0.71,0.51,0.34,-246.27963303582837
4298,47,-0.5,1.09,-1.07,-0.71,0.51,0.34,3,-0.51,1.07,-1.07,-0.73,0.53,0.3,-246.27963303582837
4299,47,-0.51,1.07,-1.07,-0.73,0.53,0.3,3,-0.52,1.05,-1.06,-0.75,0.54,0.27,-246.27963303582837
4300,47,-0.52,1.05,-1.06,-0.75,0.54,0.27,0,-0.53,1.04,-1.06,-0.78,0.56,0.27,-246.27963303582837
4301,47,-0.53,1.04,-1.06,-0.78,0.56,0.27,0,-0.54,1.02,-1.06,-0.81,0.57,0.27,-246.27963303582837
4302,47,-0.54,1.02,-1.06,-0.81,0.57,0.27,3,-0.55,1.0,-1.05,-0.83,0.58,0.23,-246.27963303582837
4303,47,-0.55,1.0,-1.05,-0.83,0.58,0.23,3,-0.57,0.98,-1.04,-0.86,0.59,0.19,-246.27963303582837
4304,47,-0.57,0.98,-1.04,-0.86,0.59,0.19,2,-0.58,0.96,-1.1,-0.84,0.6,0.17,-246.27963303582837
4305,47,-0.58,0.96,-1.1,-0.84,0.6,0.17,1,-0.59,0.94,-1.11,-0.87,0.61,0.22,-246.27963303582837
4306,47,-0.59,0.94,-1.11,-0.87,0.61,0.22,3,-0.6,0.92,-1.1,-0.9,0.62,0.18,-246.27963303582837
4307,47,-0.6,0.92,-1.1,-0.9,0.62,0.18,1,-0.61,0.9,-1.11,-0.93,0.63,0.21,-246.27963303582837
4308,47,-0.61,0.9,-1.11,-0.93,0.63,0.21,2,-0.62,0.88,-1.13,-0.92,0.64,0.22,-246.27963303582837
4309,47,-0.62,0.88,-1.13,-0.92,0.64,0.22,3,-0.63,0.86,-1.13,-0.94,0.65,0.19,-246.27963303582837
4310,47,-0.63,0.86,-1.13,-0.94,0.65,0.19,2,-0.64,0.84,-1.18,-0.93,0.66,0.17,-246.27963303582837
4311,47,-0.64,0.84,-1.18,-0.93,0.66,0.17,2,-0.66,0.82,-1.21,-0.93,0.67,0.19,-246.27963303582837
4312,47,-0.66,0.82,-1.21,-0.93,0.67,0.19,1,-0.67,0.8,-1.22,-0.96,0.68,0.24,-246.27963303582837
4313,47,-0.67,0.8,-1.22,-0.96,0.68,0.24,3,-0.68,0.77,-1.21,-0.98,0.69,0.2,-246.27963303582837
4314,47,-0.68,0.77,-1.21,-0.98,0.69,0.2,0,-0.69,0.75,-1.21,-1.01,0.7,0.2,-246.27963303582837
4315,47,-0.69,0.75,-1.21,-1.01,0.7,0.2,1,-0.7,0.73,-1.21,-1.04,0.71,0.23,-246.27963303582837
4316,47,-0.7,0.73,-1.21,-1.04,0.71,0.23,0,-0.72,0.7,-1.21,-1.06,0.72,0.23,-246.27963303582837
4317,47,-0.72,0.7,-1.21,-1.06,0.72,0.23,2,-0.73,0.68,-1.24,-1.06,0.74,0.25,-246.27963303582837
4318,47,-0.73,0.68,-1.24,-1.06,0.74,0.25,1,-0.74,0.66,-1.25,-1.09,0.75,0.3,-246.27963303582837
4319,47,-0.74,0.66,-1.25,-1.09,0.75,0.3,0,-0.75,0.63,-1.25,-1.12,0.77,0.3,-246.27963303582837
4320,47,-0.75,0.63,-1.25,-1.12,0.77,0.3,3,-0.76,0.61,-1.24,-1.14,0.78,0.26,-246.27963303582837
4321,47,-0.76,0.61,-1.24,-1.14,0.78,0.26,1,-0.78,0.58,-1.25,-1.17,0.79,0.3,-246.27963303582837
4322,47,-0.78,0.58,-1.25,-1.17,0.79,0.3,2,-0.79,0.55,-1.32,-1.16,0.81,0.29,-246.27963303582837
4323,47,-0.79,0.55,-1.32,-1.16,0.81,0.29,1,-0.8,0.53,-1.33,-1.19,0.82,0.33,-246.27963303582837
4324,47,-0.8,0.53,-1.33,-1.19,0.82,0.33,2,-0.82,0.5,-1.4,-1.18,0.84,0.33,-246.27963303582837
4325,47,-0.82,0.5,-1.4,-1.18,0.84,0.33,0,-0.83,0.47,-1.4,-1.21,0.86,0.33,-246.27963303582837
4326,47,-0.83,0.47,-1.4,-1.21,0.86,0.33,0,-0.84,0.45,-1.4,-1.23,0.87,0.33,-246.27963303582837
4327,47,-0.84,0.45,-1.4,-1.23,0.87,0.33,0,-0.86,0.42,-1.4,-1.26,0.89,0.33,-246.27963303582837
4328,47,-0.86,0.42,-1.4,-1.26,0.89,0.33,0,-0.87,0.39,-1.4,-1.29,0.91,0.33,-246.27963303582837
4329,47,-0.87,0.39,-1.4,-1.29,0.91,0.33,0,-0.89,0.36,-1.42,-1.26,0.91,-0.01,-246.27963303582837
4330,47,-0.89,0.36,-1.42,-1.26,0.91,-0.01,0,-0.9,0.33,-1.45,-1.26,0.89,-0.38,-246.27963303582837
4331,47,-0.9,0.33,-1.45,-1.26,0.89,-0.38,1,-0.92,0.3,-1.47,-1.27,0.85,-0.69,-246.27963303582837
4332,47,-0.92,0.3,-1.47,-1.27,0.85,-0.69,2,-0.93,0.28,-1.58,-1.23,0.8,-1.09,-246.27963303582837
4333,47,-0.93,0.28,-1.58,-1.23,0.8,-1.09,3,-0.95,0.25,-1.59,-1.23,0.72,-1.48,-246.27963303582837
4334,47,-0.95,0.25,-1.59,-1.23,0.72,-1.48,0,-0.97,0.22,-1.6,-1.25,0.66,-1.31,-246.27963303582837
4335,47,-0.97,0.22,-1.6,-1.25,0.66,-1.31,3,-0.98,0.19,-1.91,-0.91,0.62,-0.0,-246.27963303582837
4336,48,-0.0,1.41,-0.41,-0.15,0.0,0.09,1,-0.01,1.4,-0.42,-0.18,0.01,0.12,9.198632341186126
4337,48,-0.01,1.4,-0.42,-0.18,0.01,0.12,1,-0.01,1.4,-0.43,-0.21,0.02,0.16,9.198632341186126
4338,48,-0.01,1.4,-0.43,-0.21,0.02,0.16,0,-0.02,1.39,-0.43,-0.23,0.03,0.16,9.198632341186126
4339,48,-0.02,1.39,-0.43,-0.23,0.03,0.16,0,-0.02,1.39,-0.43,-0.26,0.03,0.16,9.198632341186126
4340,48,-0.02,1.39,-0.43,-0.26,0.03,0.16,2,-0.03,1.38,-0.42,-0.26,0.04,0.18,9.198632341186126
4341,48,-0.03,1.38,-0.42,-0.26,0.04,0.18,0,-0.03,1.38,-0.42,-0.29,0.05,0.18,9.198632341186126
4342,48,-0.03,1.38,-0.42,-0.29,0.05,0.18,3,-0.03,1.37,-0.41,-0.31,0.06,0.13,9.198632341186126
4343,48,-0.03,1.37,-0.41,-0.31,0.06,0.13,1,-0.04,1.36,-0.42,-0.34,0.07,0.18,9.198632341186126
4344,48,-0.04,1.36,-0.42,-0.34,0.07,0.18,2,-0.04,1.35,-0.41,-0.3,0.08,0.19,9.198632341186126
4345,48,-0.04,1.35,-0.41,-0.3,0.08,0.19,2,-0.05,1.35,-0.42,-0.29,0.09,0.19,9.198632341186126
4346,48,-0.05,1.35,-0.42,-0.29,0.09,0.19,3,-0.05,1.34,-0.4,-0.32,0.09,0.14,9.198632341186126
4347,48,-0.05,1.34,-0.4,-0.32,0.09,0.14,1,-0.05,1.33,-0.42,-0.34,0.1,0.19,9.198632341186126
4348,48,-0.05,1.33,-0.42,-0.34,0.1,0.19,2,-0.06,1.33,-0.44,-0.33,0.11,0.18,9.198632341186126
4349,48,-0.06,1.33,-0.44,-0.33,0.11,0.18,2,-0.06,1.32,-0.43,-0.33,0.12,0.19,9.198632341186126
4350,48,-0.06,1.32,-0.43,-0.33,0.12,0.19,0,-0.07,1.31,-0.43,-0.36,0.13,0.19,9.198632341186126
4351,48,-0.07,1.31,-0.43,-0.36,0.13,0.19,0,-0.07,1.3,-0.43,-0.39,0.14,0.19,9.198632341186126
4352,48,-0.07,1.3,-0.43,-0.39,0.14,0.19,1,-0.07,1.29,-0.44,-0.41,0.15,0.23,9.198632341186126
4353,48,-0.07,1.29,-0.44,-0.41,0.15,0.23,1,-0.08,1.28,-0.45,-0.44,0.17,0.28,9.198632341186126
4354,48,-0.08,1.28,-0.45,-0.44,0.17,0.28,1,-0.08,1.27,-0.46,-0.47,0.18,0.33,9.198632341186126
4355,48,-0.08,1.27,-0.46,-0.47,0.18,0.33,1,-0.09,1.26,-0.47,-0.5,0.2,0.37,9.198632341186126
4356,48,-0.09,1.26,-0.47,-0.5,0.2,0.37,3,-0.09,1.25,-0.46,-0.52,0.22,0.32,9.198632341186126
4357,48,-0.09,1.25,-0.46,-0.52,0.22,0.32,3,-0.1,1.24,-0.45,-0.55,0.23,0.29,9.198632341186126
4358,48,-0.1,1.24,-0.45,-0.55,0.23,0.29,3,-0.1,1.22,-0.44,-0.58,0.25,0.25,9.198632341186126
4359,48,-0.1,1.22,-0.44,-0.58,0.25,0.25,1,-0.11,1.21,-0.45,-0.6,0.26,0.29,9.198632341186126
4360,48,-0.11,1.21,-0.45,-0.6,0.26,0.29,0,-0.11,1.2,-0.45,-0.63,0.27,0.29,9.198632341186126
4361,48,-0.11,1.2,-0.45,-0.63,0.27,0.29,3,-0.11,1.18,-0.44,-0.66,0.29,0.25,9.198632341186126
4362,48,-0.11,1.18,-0.44,-0.66,0.29,0.25,3,-0.12,1.17,-0.43,-0.68,0.3,0.2,9.198632341186126
4363,48,-0.12,1.17,-0.43,-0.68,0.3,0.2,3,-0.12,1.15,-0.42,-0.71,0.31,0.16,9.198632341186126
4364,48,-0.12,1.15,-0.42,-0.71,0.31,0.16,3,-0.13,1.13,-0.41,-0.73,0.31,0.13,9.198632341186126
4365,48,-0.13,1.13,-0.41,-0.73,0.31,0.13,0,-0.13,1.12,-0.41,-0.76,0.32,0.13,9.198632341186126
4366,48,-0.13,1.12,-0.41,-0.76,0.32,0.13,1,-0.13,1.1,-0.42,-0.78,0.33,0.17,9.198632341186126
4367,48,-0.13,1.1,-0.42,-0.78,0.33,0.17,2,-0.14,1.08,-0.44,-0.79,0.34,0.16,9.198632341186126
4368,48,-0.14,1.08,-0.44,-0.79,0.34,0.16,3,-0.14,1.06,-0.43,-0.81,0.34,0.13,9.198632341186126
4369,48,-0.14,1.06,-0.43,-0.81,0.34,0.13,0,-0.15,1.04,-0.43,-0.84,0.35,0.13,9.198632341186126
4370,48,-0.15,1.04,-0.43,-0.84,0.35,0.13,2,-0.15,1.03,-0.44,-0.84,0.35,0.13,9.198632341186126
4371,48,-0.15,1.03,-0.44,-0.84,0.35,0.13,0,-0.16,1.01,-0.44,-0.87,0.36,0.13,9.198632341186126
4372,48,-0.16,1.01,-0.44,-0.87,0.36,0.13,2,-0.16,0.99,-0.47,-0.84,0.37,0.14,9.198632341186126
4373,48,-0.16,0.99,-0.47,-0.84,0.37,0.14,1,-0.17,0.97,-0.48,-0.87,0.38,0.19,9.198632341186126
4374,48,-0.17,0.97,-0.48,-0.87,0.38,0.19,2,-0.17,0.95,-0.52,-0.85,0.39,0.18,9.198632341186126
4375,48,-0.17,0.95,-0.52,-0.85,0.39,0.18,1,-0.18,0.93,-0.53,-0.88,0.4,0.23,9.198632341186126
4376,48,-0.18,0.93,-0.53,-0.88,0.4,0.23,2,-0.18,0.91,-0.55,-0.87,0.41,0.22,9.198632341186126
4377,48,-0.18,0.91,-0.55,-0.87,0.41,0.22,3,-0.19,0.89,-0.54,-0.89,0.42,0.17,9.198632341186126
4378,48,-0.19,0.89,-0.54,-0.89,0.42,0.17,3,-0.19,0.87,-0.53,-0.92,0.42,0.13,9.198632341186126
4379,48,-0.19,0.87,-0.53,-0.92,0.42,0.13,3,-0.2,0.85,-0.53,-0.94,0.43,0.09,9.198632341186126
4380,48,-0.2,0.85,-0.53,-0.94,0.43,0.09,3,-0.2,0.83,-0.52,-0.96,0.43,0.04,9.198632341186126
4381,48,-0.2,0.83,-0.52,-0.96,0.43,0.04,0,-0.21,0.8,-0.52,-0.99,0.43,0.04,9.198632341186126
4382,48,-0.21,0.8,-0.52,-0.99,0.43,0.04,0,-0.21,0.78,-0.52,-1.02,0.44,0.04,9.198632341186126
4383,48,-0.21,0.78,-0.52,-1.02,0.44,0.04,0,-0.22,0.76,-0.52,-1.04,0.44,0.04,9.198632341186126
4384,48,-0.22,0.76,-0.52,-1.04,0.44,0.04,2,-0.22,0.73,-0.54,-1.02,0.44,0.05,9.198632341186126
4385,48,-0.22,0.73,-0.54,-1.02,0.44,0.05,3,-0.23,0.71,-0.53,-1.04,0.44,0.01,9.198632341186126
4386,48,-0.23,0.71,-0.53,-1.04,0.44,0.01,1,-0.23,0.69,-0.54,-1.07,0.44,0.05,9.198632341186126
4387,48,-0.23,0.69,-0.54,-1.07,0.44,0.05,3,-0.24,0.66,-0.53,-1.09,0.44,0.0,9.198632341186126
